,accuracy,f1_score_macro,precision_macro,recall_macro,roc_auc_class_0,roc_auc_class_1,roc_auc_class_2,roc_auc_class_3,roc_auc_class_4,roc_auc_class_5
Xgb Model 35 Multigroup,0.7489420282465712,0.712381090392423,0.7961145881838814,0.6885326823663008,0.9944475457034102,0.9633796706916072,0.963505255252861,0.995891902193257,0.9004543069624692,0.9175991307644045
