,accuracy,f1_score_macro,precision_macro,recall_macro,roc_auc_class_0,roc_auc_class_1,roc_auc_class_2,roc_auc_class_3,roc_auc_class_4,roc_auc_class_5
Rf Model 11 Multigroup,0.7253862234232397,0.6939559891252077,0.7777419063364347,0.6670781380863611,0.9933612752079509,0.9429000120817519,0.9446290604352213,0.9636382417270922,0.8868299377440634,0.8957822378725958
