,precision,recall,f1-score,support
0,0.9489126682775285,0.8788363171355499,0.9125311203319502,6256.0
1,0.9773271117492223,0.9910221413406127,0.9841269841269842,32970.0
accuracy,0.9731300667924336,0.9731300667924336,0.9731300667924336,0.9731300667924336
macro avg,0.9631198900133754,0.9349292292380813,0.9483290522294672,39226.0
weighted avg,0.9727954042501422,0.9731300667924336,0.9727084422440052,39226.0
