,accuracy,f1_score_macro,precision_macro,recall_macro,roc_auc_class_0,roc_auc_class_1,roc_auc_class_2,roc_auc_class_3,roc_auc_class_4,roc_auc_class_5
Knn Model 11 Multigroup,0.7051955335746699,0.6698276114340397,0.7587090265436457,0.6392518479454572,0.9734887325880228,0.9148644297969435,0.911165088063331,0.6697819314641744,0.8380947067634165,0.8361164936429948
