,precision,recall,f1-score,support
0,0.958613554061045,0.8885869565217391,0.9222729158025715,6256.0
1,0.9791485924552009,0.9927206551410374,0.985887916622739,32970.0
accuracy,0.976112782338245,0.976112782338245,0.976112782338245,0.976112782338245
macro avg,0.968881073258123,0.9406538058313882,0.9540804162126553,39226.0
weighted avg,0.975873540189004,0.976112782338245,0.9757422110924538,39226.0
