,accuracy,f1_score_macro,precision_macro,recall_macro,roc_auc_class_0,roc_auc_class_1,roc_auc_class_10,roc_auc_class_11,roc_auc_class_12,roc_auc_class_13,roc_auc_class_14,roc_auc_class_2,roc_auc_class_3,roc_auc_class_4,roc_auc_class_5,roc_auc_class_6,roc_auc_class_7,roc_auc_class_8,roc_auc_class_9
Dt Model 35 Multiclass,0.6623922908275124,0.5724050310203286,0.6366998519350522,0.5980110447956705,0.9930274688801027,0.9977793441072084,0.9738238176156282,0.8742117107931066,0.890803934606829,0.9960277070794303,0.8440897475369457,1.0,0.9197317155090691,0.9212039110010983,0.8943066985092966,0.8428960081120552,0.9884672025440087,0.9236854821052767,0.981047169506706
