,accuracy,f1_score_macro,precision_macro,recall_macro,roc_auc_class_0,roc_auc_class_1,roc_auc_class_10,roc_auc_class_11,roc_auc_class_12,roc_auc_class_13,roc_auc_class_14,roc_auc_class_2,roc_auc_class_3,roc_auc_class_4,roc_auc_class_5,roc_auc_class_6,roc_auc_class_7,roc_auc_class_8,roc_auc_class_9
Lr Model 11 Multiclass,0.5619487074899302,0.45554851658709733,0.5007558732633973,0.46944789583058955,0.9627025789545948,0.9980199318016443,0.9490860173302126,0.8079385462263331,0.8196781642464284,0.9925307312604672,0.8820652196223316,0.9999983316715796,0.8205994145699006,0.8770611188989053,0.8261655048518822,0.7841324691926094,0.9898942749277753,0.8330312759832862,0.9657223226356064
