,precision,recall,f1-score,support
0,0.9491466988450267,0.8801150895140665,0.9133283569710541,6256.0
1,0.9775617053103964,0.9910524719441917,0.9842608630167935,32970.0
accuracy,0.9733595064498037,0.9733595064498037,0.9733595064498037,0.9733595064498037
macro avg,0.9633542020777115,0.9355837807291291,0.9487946099939237,39226.0
weighted avg,0.9730299080216758,0.9733595064498037,0.9729481174444143,39226.0
