,accuracy,f1_score_macro,precision_macro,recall_macro,roc_auc_class_0,roc_auc_class_1,roc_auc_class_10,roc_auc_class_11,roc_auc_class_12,roc_auc_class_13,roc_auc_class_14,roc_auc_class_2,roc_auc_class_3,roc_auc_class_4,roc_auc_class_5,roc_auc_class_6,roc_auc_class_7,roc_auc_class_8,roc_auc_class_9
Dt Model 25 Multiclass,0.631698363330444,0.5495155384712608,0.5404127025455681,0.5755376510920779,0.9307170909072573,0.9806301680014444,0.9168631196938086,0.6459414976531518,0.6254021568327277,0.9960277070794303,0.5701467056650246,1.0,0.7425551684878022,0.7058982271535837,0.6291741508966363,0.5967474169944073,0.8658836238359782,0.7300619824985475,0.849891538487985
