,precision,recall,f1-score,support
0,0.9408152822786969,0.8817135549872123,0.9103061308688836,6256.0
1,0.9778197404310164,0.9894752805580831,0.983612982979814,32970.0
accuracy,0.9722887880487432,0.9722887880487432,0.9722887880487432,0.9722887880487432
macro avg,0.9593175113548567,0.9355944177726476,0.9469595569243487,39226.0
weighted avg,0.9719180453766924,0.9722887880487432,0.971921562319895,39226.0
