,accuracy,f1_score_macro,precision_macro,recall_macro,roc_auc_class_0,roc_auc_class_1,roc_auc_class_10,roc_auc_class_11,roc_auc_class_12,roc_auc_class_13,roc_auc_class_14,roc_auc_class_2,roc_auc_class_3,roc_auc_class_4,roc_auc_class_5,roc_auc_class_6,roc_auc_class_7,roc_auc_class_8,roc_auc_class_9
Lr Model 35 Multiclass,0.6290215673277928,0.5210042519379084,0.6342015320682836,0.5261586740027843,0.9894477643591361,0.9980199318016443,0.9699543729053599,0.8679554051264593,0.8940903576983686,0.9960277070794302,0.9090204741379311,1.0,0.8805317895871911,0.9087273090162984,0.8946750505754772,0.8411378047367117,0.9897071879589899,0.8956409600997471,0.9804347940197438
