,accuracy,f1_score_macro,precision_macro,recall_macro,roc_auc_class_0,roc_auc_class_1,roc_auc_class_2,roc_auc_class_3,roc_auc_class_4,roc_auc_class_5
Rf Model 35 Multigroup,0.71228266965788,0.6765281461250309,0.7579655539340916,0.6494958767963902,0.9740274547232352,0.9326239021369791,0.9287230927963248,0.9960277070794302,0.8528763200083056,0.8698156149357614
