,accuracy,f1_score_macro,precision_macro,recall_macro,roc_auc_class_0,roc_auc_class_1,roc_auc_class_2,roc_auc_class_3,roc_auc_class_4,roc_auc_class_5
Knn Model 25 Multigroup,0.7240605720695457,0.6833548020248087,0.7650962326115861,0.657285879809358,0.9741545295769928,0.9322014282090143,0.9274336304512116,0.9960277070794302,0.8529568827462911,0.8696735611574794
