,accuracy,f1_score_macro,precision_macro,recall_macro,roc_auc_class_0,roc_auc_class_1,roc_auc_class_10,roc_auc_class_11,roc_auc_class_12,roc_auc_class_13,roc_auc_class_14,roc_auc_class_2,roc_auc_class_3,roc_auc_class_4,roc_auc_class_5,roc_auc_class_6,roc_auc_class_7,roc_auc_class_8,roc_auc_class_9
Knn Model 25 Multiclass,0.6359047570488962,0.5412399402628231,0.574191689117173,0.5350300475379436,0.9741640563730338,0.9980425560914742,0.9254650801194494,0.7452264210914618,0.7708251710081417,0.9960277070794303,0.5682426108374384,1.0,0.8154539701290329,0.8014567654134945,0.770718002029063,0.7079866323381194,0.970413832068353,0.7987398868363975,0.9615626080401216
