,accuracy,f1_score_macro,precision_macro,recall_macro,roc_auc_class_0,roc_auc_class_1
Rf Model 35 Binary,0.9639524804976292,0.9324834532034736,0.9343574474294553,0.9306353640874794,0.9742905664065682,0.9742905203482667
