,accuracy,f1_score_macro,precision_macro,recall_macro,roc_auc_class_0,roc_auc_class_1
Knn Model 11 Binary,0.9720848416866364,0.9465475636164612,0.9590989348755548,0.9350197895552572,0.9734824298730846,0.9734824298730846
