,precision,recall,f1-score,support
0,0.9408253751705321,0.8818734015345269,0.9103960396039605,6256.0
1,0.9778490498171573,0.9894752805580831,0.9836278116143038,32970.0
accuracy,0.9723142813440065,0.9723142813440065,0.9723142813440065,0.9723142813440065
macro avg,0.9593372124938446,0.935674341046305,0.9470119256091322,39226.0
weighted avg,0.9719442899999623,0.9723142813440065,0.9719483651834491,39226.0
