,precision,recall,f1-score,support
0,0.8911147011308562,0.8817135549872123,0.8863892013498312,6256.0
1,0.9776001937280543,0.9795571731877465,0.978577705057116,32970.0
accuracy,0.9639524804976292,0.9639524804976292,0.9639524804976292,0.9639524804976292
macro avg,0.9343574474294553,0.9306353640874794,0.9324834532034736,39226.0
weighted avg,0.96380696368451,0.9639524804976292,0.9638749242690476,39226.0
