,precision,recall,f1-score,support
0,0.8751763046544428,0.7934782608695652,0.8323272971160294,6256.0
1,0.9614949037372593,0.97852593266606,0.9699356623173592,32970.0
accuracy,0.9490134094733085,0.9490134094733085,0.9490134094733085,0.9490134094733085
macro avg,0.918335604195851,0.8860020967678126,0.9011314797166943,39226.0
weighted avg,0.9477282908819568,0.9490134094733085,0.9479890469933516,39226.0
