,accuracy,f1_score_macro,precision_macro,recall_macro,roc_auc_class_0,roc_auc_class_1,roc_auc_class_2,roc_auc_class_3,roc_auc_class_4,roc_auc_class_5
Lr Model 11 Multigroup,0.645107836638964,0.6140536871315391,0.7291323571173555,0.5822692143005902,0.8653547807935138,0.8836927928066649,0.8740538286150759,0.9636382417270922,0.8352336799010829,0.8418212450893318
