,accuracy,f1_score_macro,precision_macro,recall_macro,roc_auc_class_0,roc_auc_class_1,roc_auc_class_10,roc_auc_class_11,roc_auc_class_12,roc_auc_class_13,roc_auc_class_14,roc_auc_class_2,roc_auc_class_3,roc_auc_class_4,roc_auc_class_5,roc_auc_class_6,roc_auc_class_7,roc_auc_class_8,roc_auc_class_9
Xgb Model 11 Multiclass,0.6537500637332382,0.5592745781126862,0.6238021240585158,0.5511326600842118,0.9941741945324238,0.9979472588818485,0.9727347374231456,0.8790462313070232,0.8947257313820585,0.9923270239312071,0.9106385467980295,0.9999856918237443,0.9202681133526689,0.925748128678278,0.8897487384295263,0.851041106515307,0.9898367557172942,0.9209764020356169,0.9824919427635067
