,precision,recall,f1-score,support
0,0.9573883161512028,0.8906649616368286,0.9228221265319643,6256.0
1,0.9795246362928816,0.9924780103124052,0.9859587802820295,32970.0
accuracy,0.9762402488145617,0.9762402488145617,0.9762402488145617,0.9762402488145617
macro avg,0.9684564762220422,0.9415714859746169,0.9543904534069969,39226.0
weighted avg,0.9759942019175605,0.9762402488145617,0.9758893644389559,39226.0
