,accuracy,f1_score_macro,precision_macro,recall_macro,roc_auc_class_0,roc_auc_class_1
Xgb Model 35 Binary,0.9762912354050884,0.9545006561451949,0.9684289392011796,0.9417960904937993,0.994226582214165,0.994226582214165
