,accuracy,f1_score_macro,precision_macro,recall_macro,roc_auc_class_0,roc_auc_class_1,roc_auc_class_10,roc_auc_class_11,roc_auc_class_12,roc_auc_class_13,roc_auc_class_14,roc_auc_class_2,roc_auc_class_3,roc_auc_class_4,roc_auc_class_5,roc_auc_class_6,roc_auc_class_7,roc_auc_class_8,roc_auc_class_9
Rf Model 35 Multiclass,0.6566053128027329,0.5621663706121588,0.7054959815259697,0.5914023629081239,0.9939802551455365,0.998077374248804,0.969880005083751,0.8757641861099135,0.8951437325288518,0.9960277070794302,0.9201415743021346,1.0,0.8974095936657799,0.9093671751198058,0.8958089652964796,0.843713556027956,0.989671413815886,0.9075689149074165,0.9840293016729891
