,precision,recall,f1-score,support
0,0.9989911218724778,0.7914002557544757,0.8831608990367464,6256.0
1,0.9619200466880654,0.9998483469821049,0.9805175490779298,32970.0
accuracy,0.966603783205017,0.966603783205017,0.966603783205017,0.966603783205017
macro avg,0.9804555842802716,0.8956243013682903,0.9318392240573381,39226.0
weighted avg,0.9678323662300449,0.966603783205017,0.9649905210185395,39226.0
