,accuracy,f1_score_macro,precision_macro,recall_macro,roc_auc_class_0,roc_auc_class_1,roc_auc_class_2,roc_auc_class_3,roc_auc_class_4,roc_auc_class_5
Lr Model 35 Multigroup,0.71243562942946,0.6782441585328876,0.7609074593268826,0.660163758644429,0.9665131931338029,0.9472850798220441,0.9318089273632468,0.9959598046363436,0.8825610564985346,0.9027567350061283
