,precision,recall,f1-score,support
0,0.8754850088183421,0.7934782608695652,0.8324668790877076,6256.0
1,0.9614971987125999,0.9785865938732181,0.9699666295884317,32970.0
accuracy,0.9490643960638352,0.9490643960638352,0.9490643960638352,0.9490643960638352
macro avg,0.918491103765471,0.8860324273713917,0.9012167543380696,39226.0
weighted avg,0.9477794538500476,0.9490643960638352,0.9480373367945568,39226.0
