,accuracy,f1_score_macro,precision_macro,recall_macro,roc_auc_class_0,roc_auc_class_1,roc_auc_class_10,roc_auc_class_11,roc_auc_class_12,roc_auc_class_13,roc_auc_class_14,roc_auc_class_2,roc_auc_class_3,roc_auc_class_4,roc_auc_class_5,roc_auc_class_6,roc_auc_class_7,roc_auc_class_8,roc_auc_class_9
Dt Model 11 Multiclass,0.6263957579156681,0.5418497577028967,0.5763544179207102,0.5315377716488398,0.9305306953853267,0.9804330575336719,0.911973381867652,0.6455571366575655,0.6204372921046072,0.9925307312604671,0.56957835591133,0.9991026529873599,0.7423623364236369,0.7006774099436162,0.6232068945618424,0.5927799500679856,0.8658836238359782,0.727787622779844,0.8493563778355395
