,precision,recall,f1-score,support
0,0.879197015455676,0.7910805626598465,0.8328144720235591,6256.0
1,0.9610977170580707,0.9793751895662723,0.9701503748103416,32970.0
accuracy,0.949344822311732,0.949344822311732,0.949344822311732,0.949344822311732
macro avg,0.9201473662568733,0.8852278761130594,0.9014824234169503,39226.0
weighted avg,0.948035697244055,0.949344822311732,0.9482472134420117,39226.0
