,accuracy,f1_score_macro,precision_macro,recall_macro,roc_auc_class_0,roc_auc_class_1,roc_auc_class_2,roc_auc_class_3,roc_auc_class_4,roc_auc_class_5
Dt Model 11 Multigroup,0.7317085606485494,0.6970228276095711,0.781669769010076,0.6715751551242345,0.9933352134816817,0.9461393067734241,0.9461480434629612,0.9636382417270922,0.8925024809406767,0.9025067659186533
