,accuracy,f1_score_macro,precision_macro,recall_macro,roc_auc_class_0,roc_auc_class_1,roc_auc_class_2,roc_auc_class_3,roc_auc_class_4,roc_auc_class_5
Xgb Model 11 Multigroup,0.7311986947432825,0.6977029425236659,0.7832192060694547,0.6676898652034642,0.9936908150826101,0.9467189871480028,0.9466576865512388,0.9635109246463047,0.8940054004334008,0.9038916645032888
