,accuracy,f1_score_macro,precision_macro,recall_macro,roc_auc_class_0,roc_auc_class_1,roc_auc_class_2,roc_auc_class_3,roc_auc_class_4,roc_auc_class_5
Rf Model 35 Multigroup,0.7440728088512721,0.7084036601535745,0.794577325457889,0.6885989301902763,0.9937534252831569,0.9555429335221057,0.9602193103548375,0.9960277070794302,0.8984487436942585,0.9106942491695189
