,accuracy,f1_score_macro,precision_macro,recall_macro,roc_auc_class_0,roc_auc_class_1,roc_auc_class_2,roc_auc_class_3,roc_auc_class_4,roc_auc_class_5
Lr Model 35 Multigroup,0.7161576505379086,0.6815269648439836,0.7645412667005113,0.6629849115332628,0.9692891415081679,0.9506841493392396,0.9348005587115598,0.995535414367052,0.8840932213687464,0.9026525403410947
