,accuracy,f1_score_macro,precision_macro,recall_macro,roc_auc_class_0,roc_auc_class_1,roc_auc_class_10,roc_auc_class_11,roc_auc_class_12,roc_auc_class_13,roc_auc_class_14,roc_auc_class_2,roc_auc_class_3,roc_auc_class_4,roc_auc_class_5,roc_auc_class_6,roc_auc_class_7,roc_auc_class_8,roc_auc_class_9
Lr Model 11 Multiclass,0.562891959414674,0.45611647751348783,0.5013823853915402,0.4699768707645093,0.9632348965617816,0.9980199318016445,0.9491765176794872,0.8084400238671166,0.8194742411264214,0.9925307312604671,0.8919929700328406,0.9999983316715797,0.8228718312492727,0.8788564905803249,0.8261856796301978,0.7844415692642858,0.9897586496538276,0.8339679694055177,0.9710309745199097
