,accuracy,f1_score_macro,precision_macro,recall_macro,roc_auc_class_0,roc_auc_class_1,roc_auc_class_10,roc_auc_class_11,roc_auc_class_12,roc_auc_class_13,roc_auc_class_14,roc_auc_class_2,roc_auc_class_3,roc_auc_class_4,roc_auc_class_5,roc_auc_class_6,roc_auc_class_7,roc_auc_class_8,roc_auc_class_9
Rf Model 11 Multiclass,0.6264467445061949,0.5420533541217886,0.5758797897026161,0.53164132290498,0.9744831555579863,0.9980626142918074,0.9265138097677604,0.7669937480677802,0.766323730417109,0.9925307312604671,0.6382964901477833,0.9999859794665754,0.8170067587344768,0.8054637846102568,0.7576793968575091,0.7160125952781892,0.9719780522614174,0.8139945170535139,0.962859042445291
