,accuracy,f1_score_macro,precision_macro,recall_macro,roc_auc_class_0,roc_auc_class_1,roc_auc_class_2,roc_auc_class_3,roc_auc_class_4,roc_auc_class_5
Dt Model 25 Multigroup,0.7111354713710294,0.6750823704245211,0.7562631516625452,0.6481911917029154,0.9307170909072573,0.8682718096365869,0.8663176791205511,0.9960277070794303,0.7110548261253815,0.757451627136215
