,accuracy,f1_score_macro,precision_macro,recall_macro,roc_auc_class_0,roc_auc_class_1,roc_auc_class_2,roc_auc_class_3,roc_auc_class_4,roc_auc_class_5
Knn Model 35 Multigroup,0.7316065874674961,0.7050007086191484,0.6848513701712391,0.7691544912301108,0.9786113780876516,0.941005387287625,0.9368521559647579,0.9960277070794302,0.8670374304819662,0.8872005263909156
