,precision,recall,f1-score,support
0,0.9572238447002234,0.8906649616368286,0.922745714995446,6256.0
1,0.9795240233497979,0.9924476797088262,0.9859435028248588,32970.0
accuracy,0.9762147555192984,0.9762147555192984,0.9762147555192984,0.9762147555192984
macro avg,0.9683739340250106,0.9415563206728275,0.9543446089101524,39226.0
weighted avg,0.9759674558274469,0.9762147555192984,0.9758643369486336,39226.0
