,accuracy,f1_score_macro,precision_macro,recall_macro,roc_auc_class_0,roc_auc_class_1,roc_auc_class_2,roc_auc_class_3,roc_auc_class_4,roc_auc_class_5
Lr Model 25 Multigroup,0.7101412328557589,0.6696842658146362,0.8098080351660734,0.6573527704923802,0.955409268733802,0.9471830370908566,0.9319434599616534,0.9957051704747686,0.8814937101652567,0.9017452144950111
