,accuracy,f1_score_macro,precision_macro,recall_macro,roc_auc_class_0,roc_auc_class_1,roc_auc_class_2,roc_auc_class_3,roc_auc_class_4,roc_auc_class_5
Xgb Model 11 Multigroup,0.73300871870698,0.6994901156741226,0.7836085639142908,0.6712195987208917,0.9937438063705128,0.9472572058951141,0.9476824667870712,0.9635109246463047,0.8945457242370256,0.903918617348435
