,accuracy,f1_score_macro,precision_macro,recall_macro,roc_auc_class_0,roc_auc_class_1,roc_auc_class_2,roc_auc_class_3,roc_auc_class_4,roc_auc_class_5
Xgb Model 25 Multigroup,0.7485851221128843,0.7116336605109371,0.7955052110258928,0.685032450809882,0.9943554993999816,0.963404744414453,0.9631328337567914,0.995891902193257,0.9000900258932574,0.9178305901668306
