,accuracy,f1_score_macro,precision_macro,recall_macro,roc_auc_class_0,roc_auc_class_1,roc_auc_class_2,roc_auc_class_3,roc_auc_class_4,roc_auc_class_5
Knn Model 25 Multigroup,0.7316320807627594,0.7050859354806337,0.6849409111304979,0.7692310010943223,0.9786241022994631,0.9407922743699262,0.9368380062748679,0.9960277070794302,0.8670765584653806,0.8870394162631079
