,accuracy,f1_score_macro,precision_macro,recall_macro,roc_auc_class_0,roc_auc_class_1,roc_auc_class_2,roc_auc_class_3,roc_auc_class_4,roc_auc_class_5
Dt Model 35 Multigroup,0.7111864579615561,0.6751196119863158,0.7562938765988746,0.6482350052325333,0.9307170909072573,0.8682718096365869,0.8663018657366547,0.9960277070794303,0.7110883199447119,0.7576051858113805
