,accuracy,f1_score_macro,precision_macro,recall_macro,roc_auc_class_0,roc_auc_class_1,roc_auc_class_2,roc_auc_class_3,roc_auc_class_4,roc_auc_class_5
Dt Model 35 Multigroup,0.747896803140774,0.7098725160620002,0.7955569206059839,0.6878615207515327,0.9939234482909753,0.9624517523006086,0.9626506278015661,0.9960277070794303,0.8996210647106397,0.9165778908498858
