,accuracy,f1_score_macro,precision_macro,recall_macro,roc_auc_class_0,roc_auc_class_1,roc_auc_class_2,roc_auc_class_3,roc_auc_class_4,roc_auc_class_5
Knn Model 35 Multigroup,0.7307653087238056,0.7040702195477994,0.6840711597075342,0.7683516692234195,0.9786832823686108,0.9406857171484938,0.9362743705124928,0.9960022436632727,0.8666677973717613,0.8867748618348145
