,accuracy,f1_score_macro,precision_macro,recall_macro,roc_auc_class_0,roc_auc_class_1
Knn Model 35 Binary,0.9733595064498037,0.9487876573556294,0.9634173678120714,0.9355190227572613,0.9786832823686108,0.9786832823686107
