,accuracy,f1_score_macro,precision_macro,recall_macro,roc_auc_class_0,roc_auc_class_1,roc_auc_class_2,roc_auc_class_3,roc_auc_class_4,roc_auc_class_5
Rf Model 35 Multigroup,0.7440728088512721,0.709139803800856,0.7938975523527034,0.687164286233689,0.9938067462515331,0.9528009724626831,0.9601085779770038,0.9960277070794302,0.8980115835924246,0.9090457751640759
