,accuracy,f1_score_macro,precision_macro,recall_macro,roc_auc_class_0,roc_auc_class_1,roc_auc_class_10,roc_auc_class_11,roc_auc_class_12,roc_auc_class_13,roc_auc_class_14,roc_auc_class_2,roc_auc_class_3,roc_auc_class_4,roc_auc_class_5,roc_auc_class_6,roc_auc_class_7,roc_auc_class_8,roc_auc_class_9
Rf Model 11 Multiclass,0.6358792637536328,0.5428751338336303,0.6628673394257543,0.5366247665136608,0.9939508238908967,0.9980923556249252,0.964157720071434,0.8699213486106728,0.8740994331781787,0.9925307312604671,0.9155659893267653,0.9999994493694376,0.9012912350676148,0.908483868876359,0.875087875772137,0.8434256475709022,0.9899088423285012,0.9081244380122988,0.9826421114744434
