,accuracy,f1_score_macro,precision_macro,recall_macro,roc_auc_class_0,roc_auc_class_1,roc_auc_class_2,roc_auc_class_3,roc_auc_class_4,roc_auc_class_5
Lr Model 35 Multigroup,0.7160556773568552,0.6815366348836928,0.7646242862195929,0.6630729449276286,0.9693233749467662,0.9506668478604099,0.9348247126743797,0.995586341199367,0.8840939889095091,0.9026393871364917
