,accuracy,f1_score_macro,precision_macro,recall_macro,roc_auc_class_0,roc_auc_class_1,roc_auc_class_10,roc_auc_class_11,roc_auc_class_12,roc_auc_class_13,roc_auc_class_14,roc_auc_class_2,roc_auc_class_3,roc_auc_class_4,roc_auc_class_5,roc_auc_class_6,roc_auc_class_7,roc_auc_class_8,roc_auc_class_9
Rf Model 25 Multiclass,0.6564013664406261,0.5618909515388937,0.7018238820077738,0.5912024658680366,0.9941242552130238,0.9981235480440911,0.9708149666309349,0.8742479104834401,0.8951517815543755,0.9960277070794302,0.9198278427750411,1.0,0.8967692236095443,0.9093175997958596,0.8960172599313723,0.8455829938219653,0.9896432632247855,0.908029427579484,0.9839849720242745
