,accuracy,f1_score_macro,precision_macro,recall_macro,roc_auc_class_0,roc_auc_class_1,roc_auc_class_2,roc_auc_class_3,roc_auc_class_4,roc_auc_class_5
Rf Model 11 Multigroup,0.7251822770611329,0.6940460276477413,0.7773103033217158,0.6676102709116699,0.9928970487391856,0.9434061962501131,0.9435847663399527,0.9636382417270922,0.8864603129315966,0.8955948005498604
