,accuracy,f1_score_macro,precision_macro,recall_macro,roc_auc_class_0,roc_auc_class_1,roc_auc_class_10,roc_auc_class_11,roc_auc_class_12,roc_auc_class_13,roc_auc_class_14,roc_auc_class_2,roc_auc_class_3,roc_auc_class_4,roc_auc_class_5,roc_auc_class_6,roc_auc_class_7,roc_auc_class_8,roc_auc_class_9
Lr Model 11 Multiclass,0.5628154795288839,0.4559455102469113,0.5011460058903305,0.46990068579550387,0.963229478651056,0.9980199318016445,0.9491843724682382,0.8083908949359516,0.8194986378693268,0.9925222434550813,0.8936374692118227,0.9999983316715796,0.8228852800549772,0.8787977150154995,0.8261832861012024,0.7843478993095199,0.9897594761730178,0.8341007351719891,0.9710680004159113
