,accuracy,f1_score_macro,precision_macro,recall_macro,roc_auc_class_0,roc_auc_class_1,roc_auc_class_10,roc_auc_class_11,roc_auc_class_12,roc_auc_class_13,roc_auc_class_14,roc_auc_class_2,roc_auc_class_3,roc_auc_class_4,roc_auc_class_5,roc_auc_class_6,roc_auc_class_7,roc_auc_class_8,roc_auc_class_9
Xgb Model 35 Multiclass,0.6615255187885586,0.569359223262246,0.6087106773421791,0.597533419685647,0.9943543891525041,0.9979303756736044,0.9757642415586809,0.88311328016598,0.895161312295319,0.9958919021932569,0.9151458333333333,0.9999971276808722,0.9213810215195031,0.9267816674265134,0.8983283823945498,0.8533257479712963,0.9898389525182996,0.9270795313515985,0.9838577602053659
