,accuracy,f1_score_macro,precision_macro,recall_macro,roc_auc_class_0,roc_auc_class_1,roc_auc_class_2,roc_auc_class_3,roc_auc_class_4,roc_auc_class_5
Xgb Model 35 Multigroup,0.7495793606281548,0.7130946897002034,0.7970836692574167,0.692711194069016,0.994415702448246,0.9631016726527994,0.9634043309315542,0.995891902193257,0.9004538962244396,0.9174328927990877
