,accuracy,f1_score_macro,precision_macro,recall_macro,roc_auc_class_0,roc_auc_class_1
Lr Model 35 Binary,0.966603783205017,0.9318392240573381,0.9804555842802716,0.8956243013682903,0.9406022714402849,0.9406022714402846
