,accuracy,f1_score_macro,precision_macro,recall_macro,roc_auc_class_0,roc_auc_class_1,roc_auc_class_2,roc_auc_class_3,roc_auc_class_4,roc_auc_class_5
Knn Model 11 Multigroup,0.708892061387855,0.6738809765014468,0.7617762273842569,0.6434360097128163,0.9779398262351188,0.922856726234186,0.9209279595456829,0.9636382417270922,0.8518287471846191,0.8513310348815004
