,accuracy,f1_score_macro,precision_macro,recall_macro,roc_auc_class_0,roc_auc_class_1,roc_auc_class_2,roc_auc_class_3,roc_auc_class_4,roc_auc_class_5
Xgb Model 25 Multigroup,0.7491204813134146,0.712633877124409,0.7966741950949966,0.69236016709173,0.9943428939701053,0.9631983086718526,0.9635535908146139,0.995891902193257,0.9007090890069476,0.9173717017133887
